id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
97,1,guillaumetramontano,5.0,2018-04-18,Un vrai restaurant japonais,"Pourrir restaurant japonais où lon vis sert de vrais plats japonais plus appétissant les uns que les autres. Accueil très souriant, très polie, tout dans la délicatesse japonaise. Tout y fait pour voyager, les serveuse et cuisiniers qui parlent japonais, lambiance avec une décoration digne des films ou mangas japonais. Un voyage au pays du soleil levant. La nourriture est excellente et le prix nettement abordable. A faire."
98,1,Phil L,1.0,2018-04-18,VRAIMENT PAS un authentique restaurant japonais,"Le nom du restaurant est japonais, la décoration ressemble à une Izakaya auberge japonaise, le personnel pourrait être japonais mais parle uniquement français et chinois..., les noms des plats sur le menu sont en japonais avec quelques erreurs révélatrices..., mais la nourriture elle-même nest pas, mais alors pas du tout japonaise  Jai passé plusieurs mois au Japon, et fréquenté des restaurants japonais authentiques à Paris Rue sainte Anne, entre autres, jai donc un peu de recul... Soyons clairs, je nai rien contre le fait que des chinois un certain M. FENG en loccurence, gèrent un restaurant japonais, mais quils le fassent correctement, alors  Il y a les fake news, ceci est un fake resto japonais. La qualité des ingrédients est globalement faible par exemple des crevettes pâlotes, caoutchouteuses et sans saveur, la mise oeuvre des recettes, certes vaguement asiatique gingembre, sauce soja.., ne parvient absolument pas à reproduire des saveurs typiquement japonaises. Même la bière japonaise Kirin Ichiban est en fait brassée en Allemagne ce nest certes pas la faute du propriétaire du restaurant même sil existe une version export produite au Japon et disponible en Europe, mais ...plus chère, mais cela ajoute à limpression que tout est bidon ici. En bref, amateurs dauthenticité, passez votre chemin  Signé un amoureux de la cuisine japonaise, bien dégouté, et amer de sêtre fait avoir."
99,1,stephan g,4.0,2018-04-15,Une petite cantine japonaise sympa,"Pas de sushis, mais des plats japonais basiques et bien réalisés  des petites salades, des raviolis, des donburis, des ramen Et un joli décor qui donne limpression dêtre au Japon. Une petite adresse sympa qui ne fait pas mal au portefeuille."
100,1,marionbua,5.0,2018-04-09,Parfait,Bonne découverte  Plats remplis de saveur. Je recommande ce restaurant - Les desserts sont à découvrir
101,1,mang1232017,5.0,2018-04-06,très bien,"Bon accueil, belle décoration, et les plats sont savoureux. Lespace cuisine est visible, ce qui est très appréciable. Je recommande"
102,1,max,3.0,2018-03-30,IDEAL POUR LA PAUSE DEJEUNER,"Respect dune cuisine méconnue. En effet les japonais mange rarement des soushis. Rare sont à lyon les bons soushis à lyon, mais çà éxiste miko. Bon service, bonne présentation, commerçant. bONNE ADRESSE"
103,1,324manuc,5.0,2018-03-30,1 ère fois à Lyon,Très bon accueil On a choisi plusieurs petites entrées et nouilles en repas principal. Dessert tiramisu au thé vert fut une belle surprise Allez y les yeux fermés
104,1,NancyKanel,5.0,2018-03-19,Délicieux et dépaysant,"Jolie déco qui ma dépaysée dans ce tout petit restaurant coloré. Le service est rapide et un peu distant, mais je crois que cest culturel  Des plats excellents et un prix raisonnable  Une adresse à recommander"
105,1,Anastasie L,5.0,2018-03-19,authentique,"Petite adresse sans chichi et authentique. Des belles assiettes savoureuses et du japon plein les papilles  Je reviendrai avec plaisir pour goûter cette fois la carte des Saké, qui avait lair prometteuse."
106,1,Junebox,5.0,2018-03-18,Dépaysement,"Cet endroit est tellement mignon. Un vrai restaurant japonais. Les plats sont typiques, bons et accessibles. Mention spéciale pour les pâtes qui bougent je nen dirais pas plus. Laccueil est charmant. Ils ont une superbe collection de saké. Allez-y les yeux fermés, dépaysement assuré. Pensez à réserver"
107,1,SoLyon,3.0,2018-03-07,Mitigée,"Nous avons dîné à 2 un samedi soir chez Kuma, alléchés par la carte et notre envie de retrouver des saveurs japonaises. Les  entrées  étaient vraiment bonnes  salade de poulpe 10,5, petite mais goûteuse, gyozas aux légumes vraiment top 5,5 les 5 et takoyakis délicieux 5 les 3 Par contre le reste a été décevant yakisoba ressemblant à des nouilles sautées chinoises avec les mêmes légumes coupés super fin, très collantes et sans saveur. Le donburi à languille était moyen et à 18 Addition salée donc, il faut mieux privilégier plusieurs entrées mais nous navons pas testé les ramens"
108,1,Philippe G,4.0,2018-03-05,Un vrai japonais,"Quel regal, une cuisine vrai cuisine japonaise de tout les jours. Ici pas de brochettes yakitori ou divers sushis mais des plats copieux tous aussi savoureux et variés. A faire et refaire"
109,1,UxouT,5.0,2018-02-21,Soirée entre amis,"Tout dabord, la déco est génial, très colorée et habillée. On se voit déjà parti au Japon en entrant dans ce restaurant. Le service est aimable et rapide. La carte, change des habituels SushiMaki. Ici, cest plutôt Ramen, Yakisoba, Unagido, entre autre. Les plats sont délicieux, le prix est modeste pour un japonnais. Une belle découverte, jai adoré. Je reviendrais sans hésiter"
110,1,ThiKoee,5.0,2018-02-14,Super,"Enfin un bon restaurant japonais  Cadre très agréable et chaleureux, le personnel est agréable et la cuisine est super bonne, déjà 2 fois que je vais y dîner, cela va continuer  je recommande fortement ce restaurant"
111,1,Nain_Capable,5.0,2018-02-12,Conquis et reconquis,"Bistrot japonais très agréable, et même plus. Cétait la deuxième fois que je venais et je nai pas encore été déçu. En effet, ma première visite mavait fait goûter lexcellent Udon, fondant à souhait dans la bouche, gluant sans être collant. Je suis revenu prendre un Yakisoba et pareil, entièrement conquis par sa légèreté en bouche et son goût exquis qui ma empêché de le déguster trop longtemps. Peut être que les portions sont trop petites pour moi  En tout cas je reste sur ma faim tellement je me régale et malgré le prix bien abordable, je prendrais sans hésiter deux assiettes juste par gourmandise, alors quelles sont bien suffisantes pour mes proches  Pour conclure, les dessert à base de thé vert macha achevaient en beauté ce repas dans un cadre très fidèle au Japon, dont je suis un grand fan  À essayer durgence"
112,1,LEON P,5.0,2018-02-06,Particulièrement excellent,Ce qui est extraordinaire cest que le chef est chinois mais il a bien compris lexcellence de la cuisine japonaise Une bonne initiation au saké car trop de monde penses à tord que cest fort... Bel endroit où le dépaysement est total
113,1,Lilou Kâlî,4.0,2018-02-04,Dépaysement,"Petite taverne japonaise chaleureuse avec une jolie salle à létage. Les plats sont bons et variés, découverte de nouvelles saveurs notamment la bonite séchée un régal  Large choix de saké et de bières japonaise ...."
114,1,Allie,5.0,2018-01-13,A tester durgence,"En suivant les critiques très élogieuses sur cette établissement nous y sommes rendu pour dîner, Décor très joli très japonisant Personnel accueillant et agréable Apéritif alcool de prune au sucre noir avec thé vert excellent Plats très bon pour ma part jai pris les nouilles aux légumes et pour terminer un très bon tiramisu matcha Très bon rapport qualitéprix Restaurant très agréable à refaire les yeux fermés Je vous le conseille vivement"
115,1,Juliette T,5.0,2018-01-09,Excellent repas,"Très bon restaurant que je recommande vivement  Pour linstant le meilleur japonais de Lyon daprès moi, les gyozas étaient excellents, le gyudon était délicieux aussi"
116,1,Carole R,5.0,2017-12-17,Super voyage au Japon,"Très bon restau Japonais, plats vraiment typiques servis dans de la très jolie vaisselle japonaise, cadre sympa, surtout la salle à létage, très jolie ambiance. Nous avons même aimé le toffu Hiyayakko alors que ce nest pas trop notre truc. Les gyoza grillés aux légumes sont excellents, les Ebi Fry crevettes panées, les nouilles topissimes Yakisoba poulet, poulet udon, curry ramen. Pour les desserts encore une immersion complète au Japon, avec le Dorayaki sorte de pancake farce haricot rouge ou le match gourmand, le tiramisu au thé vert excellent  On a hate dy retourner pour gouter dautres plats, grands choix également de boissons locales, avec la ramune limonade du Japon, les whiskys, pierre, cocktail... BRAVO"
117,1,David S,5.0,2017-11-21,Authentique japonais,"Pour le moment, cest le meilleur japonais que jai pu manger à Lyon. 100 authentique et pas un restaurant à sushi. On y reviendra souvent."
118,1,gourmandAll,5.0,2017-11-18,Très bon,Très bon bistrot japonais . Beaucoup de choix niveau saké . Resto idéale pour déguster de lalcool japonais.
119,1,Emilie Y,4.0,2017-11-02,Très bon,"Très bon restaurant japonais Accueil agréable, une décoration typique et les plats sont de qualité Une valeur sûre"
120,1,sango1102,4.0,2017-11-02,Bon resto Japonnais,Le cadre est sympa. Ça ressemble assez à un izakaya Les nouilles du ramen sont trop molles. Le service est rapide et bien
121,1,Okean,5.0,2017-10-25,Parfait,Soirée avec un ami. Jadore ce restaurant. Laccueil est comme toujours très agréable. Les plats sont simples mais très bon Rien à redire si ce nest allez y
122,1,Lory PF,1.0,2017-10-05,Lidée de départ  passer un bon moment avec une amie autour dun bon plat de nouilles soba,"Vraiment marre dêtre déçue par lavarice des ingrédients, un assaisonnement trop juste sans prise de risques et le doute sur les produits. Après repère sur le menu nouilles soba au sarrasin, proposées au choix avec poulet, porc ou légumes. Je prends loption légumes  34 tranches de carottes coupées à la mandoline, autant dire ultra fines, et la même chose pour la courgette voilà un plat dit de nouilles aux légumes  ce qui est sur cest que le chef ne ma pas régalée. En revanche, Il a maîtrisé son coût de revient sur lassiette. Je doute de la nouille soba habituellement de couleur grise qui avait plus des allures de nouilles aux oeufs mais peut être du au soja et sa couleur  un mot sur lassaisonnement dans la même trajectoire, limite. Et Oui, déçue déçue déçue, car jadore la nourriture japonaise. Trop gourmande, je suis restée sur ma Finfaim"
123,1,Patrice A,4.0,2017-10-03,Enfin autre chose,"Il est suffisamment rare de ne pas les voir à la carte des restaurants japonais communs quil devient important de signaler ici ramen, salade dalgue et thé au yuzu. Les ramens sont servies en quantités copieuses qui suffiront à elles-seules un appétit moyen voire plus. Il vaut mieux réserver car les tables ne sont pas si nombreuses. Le service est correct mais pourrait savérer long à un moment de forte affluence. En tout cas la qualité de ce qui nous a été servi était telle quelle invite à revenir."
124,1,Pauline M,5.0,2017-09-30,des gyoza à tomber,"Après plusieurs visites chez Cuma, je reste toujours aussi satisfaite  Les plats proposés sont vraiment très bons, bien assaisonnés, et en quantité suffisante. Les entrées sont excellentes je vous conseille les gyoza, ils sont excellents, et les plats sont très bien exécutés. Le choix peu semblé restreint, mais il apparaît finalement suffisant. Le restaurant propose des plats de viande, mais aussi des plats végétariens  un véritable avantage pour ceux qui ne consomment pas de viande ou de poisson. Mention rapide sur le personnel, toujours très sympathique et souriant  Nous avons été accueillis à bras ouverts avec notre petit chien. Je recommande"
125,1,fremeli,2.0,2017-09-24,Tout sauf le Japon,"Restaurant testé samedi soir suite aux avis très favorables et là quelle déception, nous sommes je ne sais ou mais en aucun cas au Japon. A 4 nous avons pu goûter quelques plats qui font lunanimité, ce nest pas terrible et pas du tout japonais, même la cuisson du riz est ratée Nous étions au Japon au printemps dernier et quand on lit ces éloges comme à Tokyo ou pire Kyoto, sil vous plait, sortez un peu avant dinciter les autres daller mal manger. Rarement nous avons été aussi déçu dun restaurant et surtout des différents commentaires de Trip."
126,1,Gérald Q,5.0,2017-09-13,Vraiment bon japonais,"Un petit restaurant japonais qui vaut le détour. Un accueil agréable, dans un cadre typique japonais. Service rapide et impeccable. En entrée Tamago Yaki une omelette japonaise pour 3 prix très correct pour un goût vraiment bon. En plat un tchachyu-ramen pour 12, vraiment quel délice. Très bon et copieux. En dessert Doryaki pour 5, un sandwich de pancake avec au centre une pâte de haricots rouge sucré et à côté un boule de glace à lharicot rouge avec une framboise. Je me suis régalé. Au final un cadre très agréable service et intérieur, avec un repas qui est vraiment bon. Je le recommande."
